,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,154.2,- - -,661.0,163.0,33.0,7.0,104.0,96.0,30.0,38.0,0.0,5.0,121.0,0.264,0.314,0.493,0.344,7.04,2.21,3.18,1.75,18.3,5.8,12.6,- - -,1.3,0.285,62.2,4.85,4.48
1,Total,vs R,628.1,- - -,2742.0,690.0,157.0,14.0,375.0,357.0,114.0,177.0,12.0,13.0,419.0,0.27,0.324,0.484,0.345,6.0,2.54,2.37,1.63,15.3,6.5,8.8,- - -,1.38,0.285,70.1,4.98,4.86
