,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,49.0,4.04,208.0,45.0,9.0,1.0,25.0,22.0,2.0,22.0,3.0,2.0,39.0,0.245,0.335,0.346,0.301,7.16,4.04,1.77,0.37,18.8,10.6,8.2,0.245,1.37,0.301,66.5,3.49,4.1
1,Total,Away,40.0,4.73,181.0,40.0,5.0,0.0,22.0,21.0,6.0,25.0,5.0,1.0,35.0,0.258,0.367,0.417,0.338,7.88,5.63,1.4,1.35,19.3,13.8,5.5,0.258,1.63,0.298,76.4,5.23,4.47
