,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,56.1,- - -,259.0,58.0,10.0,1.0,27.0,27.0,9.0,33.0,2.0,1.0,85.0,0.258,0.359,0.443,0.349,13.58,5.27,2.58,1.44,32.8,12.7,20.1,- - -,1.62,0.374,81.9,3.96,3.67
1,Total,vs R,80.2,- - -,324.0,61.0,7.0,2.0,30.0,29.0,10.0,22.0,1.0,4.0,92.0,0.205,0.269,0.345,0.271,10.26,2.45,4.18,1.12,28.4,6.8,21.6,- - -,1.03,0.26,78.1,3.39,3.33
