,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.2,- - -,39.0,8.0,2.0,0.0,7.0,7.0,1.0,3.0,0.0,1.0,8.0,0.229,0.308,0.382,0.302,7.45,2.79,2.67,0.93,20.5,7.7,12.8,- - -,1.14,0.269,47.2,4.03,3.85
1,Total,vs R,30.2,- - -,142.0,33.0,12.0,1.0,17.0,17.0,3.0,20.0,3.0,2.0,16.0,0.275,0.393,0.479,0.373,4.7,5.87,0.8,0.88,11.3,14.1,-2.8,- - -,1.73,0.297,74.8,5.45,6.04
