,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,8.2,9.35,44.0,14.0,4.0,0.0,9.0,9.0,1.0,4.0,0.0,0.0,7.0,0.35,0.419,0.538,0.418,7.27,4.15,1.75,1.04,15.9,9.1,6.8,0.35,2.08,0.406,54.2,4.4,4.88
1,Total,Away,14.1,7.53,77.0,23.0,6.0,1.0,15.0,12.0,1.0,11.0,2.0,0.0,6.0,0.349,0.453,0.54,0.424,3.77,6.91,0.55,0.63,7.8,14.3,-6.5,0.349,2.37,0.373,58.3,5.5,6.34
