,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,68.0,5.96,292.0,72.0,17.0,1.0,45.0,45.0,14.0,20.0,2.0,4.0,47.0,0.269,0.332,0.51,0.355,6.22,2.65,2.35,1.85,16.1,6.9,9.3,0.269,1.35,0.28,66.8,5.39,4.83
1,Total,Away,44.0,4.3,194.0,49.0,8.0,2.0,25.0,21.0,10.0,10.0,1.0,2.0,28.0,0.269,0.316,0.508,0.348,5.73,2.05,2.8,2.05,14.4,5.2,9.3,0.269,1.34,0.271,76.6,5.54,4.32
