,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,287.1,- - -,1352.0,340.0,80.0,9.0,176.0,147.0,20.0,173.0,21.0,6.0,178.0,0.29,0.388,0.433,0.359,5.58,5.42,1.03,0.63,13.2,12.8,0.4,- - -,1.79,0.328,69.9,4.63,5.02
1,Total,vs R,403.0,- - -,1729.0,416.0,98.0,5.0,222.0,197.0,27.0,116.0,11.0,46.0,239.0,0.266,0.34,0.396,0.324,5.34,2.59,2.06,0.6,13.8,6.7,7.1,- - -,1.32,0.299,65.9,3.97,4.16
