,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,75.2,- - -,352.0,96.0,18.0,3.0,49.0,48.0,13.0,38.0,0.0,3.0,44.0,0.309,0.393,0.521,0.396,5.23,4.52,1.16,1.55,12.5,10.8,1.7,- - -,1.77,0.327,74.1,5.82,5.1
1,Total,vs R,85.2,- - -,364.0,100.0,19.0,0.0,62.0,60.0,17.0,27.0,2.0,4.0,70.0,0.3,0.361,0.514,0.378,7.35,2.84,2.59,1.79,19.2,7.4,11.8,- - -,1.48,0.337,64.4,5.15,3.81
