,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,229.2,4.08,981.0,181.0,37.0,5.0,110.0,104.0,21.0,117.0,6.0,10.0,263.0,0.212,0.317,0.346,0.299,10.31,4.58,2.25,0.82,26.8,11.9,14.9,0.212,1.3,0.281,71.1,3.64,3.78
1,Total,Away,193.1,3.72,844.0,156.0,28.0,3.0,86.0,80.0,24.0,104.0,7.0,13.0,175.0,0.215,0.325,0.364,0.308,8.15,4.84,1.68,1.12,20.7,12.3,8.4,0.215,1.34,0.25,78.1,4.71,4.62
