,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,51.2,3.48,232.0,58.0,12.0,0.0,25.0,20.0,5.0,20.0,2.0,4.0,40.0,0.279,0.358,0.423,0.342,6.97,3.48,2.0,0.87,17.2,8.6,8.6,0.279,1.51,0.325,76.0,4.19,4.04
1,Total,Away,50.0,3.96,215.0,59.0,10.0,2.0,28.0,22.0,4.0,16.0,2.0,0.0,31.0,0.297,0.355,0.445,0.346,5.58,2.88,1.94,0.72,14.4,7.4,7.0,0.297,1.5,0.335,67.7,3.85,4.12
