,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,189.1,- - -,812.0,156.0,34.0,1.0,77.0,75.0,27.0,99.0,12.0,6.0,181.0,0.221,0.325,0.393,0.313,8.6,4.71,1.83,1.28,22.3,12.2,10.1,- - -,1.35,0.259,82.4,4.68,4.55
1,Total,vs R,267.0,- - -,1123.0,246.0,51.0,4.0,116.0,109.0,34.0,89.0,4.0,13.0,215.0,0.241,0.313,0.409,0.314,7.25,3.0,2.42,1.15,19.2,7.9,11.2,- - -,1.25,0.275,77.2,4.27,4.23
