,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,260.1,2.66,1006.0,193.0,39.0,5.0,80.0,77.0,31.0,39.0,4.0,3.0,310.0,0.2,0.235,0.352,0.253,10.72,1.35,7.95,1.07,30.8,3.9,26.9,0.2,0.89,0.26,80.9,2.75,2.98
1,Total,Away,220.1,2.66,856.0,157.0,33.0,6.0,73.0,65.0,29.0,39.0,5.0,1.0,262.0,0.192,0.231,0.357,0.254,10.7,1.59,6.72,1.18,30.6,4.6,26.1,0.192,0.89,0.244,79.3,2.97,3.04
