,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1.1,20.25,8.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.333,0.571,0.4,0.457,13.5,13.5,1.0,0.0,25.0,25.0,0.0,0.333,3.0,0.5,25.0,4.65,4.65
1,Total,Away,3.1,5.4,15.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.231,0.333,0.231,0.272,8.1,5.4,1.5,0.0,20.0,13.3,6.7,0.231,1.5,0.3,60.0,3.15,3.99
