,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,31.0,3.77,135.0,27.0,4.0,0.0,13.0,13.0,3.0,15.0,1.0,1.0,20.0,0.227,0.319,0.336,0.296,5.81,4.35,1.33,0.87,14.8,11.1,3.7,0.227,1.35,0.25,77.3,4.58,4.79
1,Total,Away,30.0,5.1,133.0,32.0,7.0,0.0,17.0,17.0,4.0,16.0,2.0,0.0,23.0,0.274,0.364,0.44,0.352,6.9,4.8,1.44,1.2,17.3,12.0,5.3,0.274,1.6,0.311,73.1,4.87,4.37
