,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,35.2,4.79,158.0,44.0,10.0,1.0,20.0,19.0,2.0,12.0,2.0,2.0,13.0,0.306,0.367,0.431,0.348,3.28,3.03,1.08,0.5,8.2,7.6,0.6,0.306,1.57,0.326,68.8,4.14,5.04
1,Total,Away,34.1,6.82,173.0,56.0,17.0,1.0,27.0,26.0,4.0,17.0,6.0,0.0,15.0,0.359,0.429,0.572,0.421,3.93,4.46,0.88,1.05,8.7,9.8,-1.2,0.359,2.13,0.38,68.3,5.09,5.11
