,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,101.0,3.65,432.0,108.0,20.0,4.0,46.0,41.0,15.0,29.0,6.0,1.0,91.0,0.269,0.324,0.466,0.335,8.11,2.58,3.14,1.34,21.1,6.7,14.4,0.269,1.36,0.314,78.6,4.09,3.57
1,Total,Away,72.0,4.0,301.0,61.0,16.0,0.0,32.0,32.0,16.0,28.0,8.0,3.0,71.0,0.226,0.308,0.47,0.327,8.88,3.5,2.54,2.0,23.6,9.3,14.3,0.226,1.24,0.246,86.2,5.27,3.85
