,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,30.2,2.93,137.0,23.0,4.0,0.0,10.0,10.0,2.0,24.0,0.0,0.0,35.0,0.204,0.346,0.303,0.302,10.27,7.04,1.46,0.59,25.6,17.5,8.0,0.204,1.53,0.276,83.7,3.95,4.77
1,Total,Away,39.2,6.58,193.0,39.0,11.0,2.0,30.0,29.0,5.0,34.0,5.0,2.0,43.0,0.248,0.401,0.466,0.371,9.76,7.71,1.26,1.13,22.3,17.6,4.7,0.248,1.84,0.312,66.2,5.23,5.34
