,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,84.2,- - -,374.0,85.0,10.0,1.0,55.0,50.0,14.0,35.0,7.0,6.0,74.0,0.255,0.337,0.421,0.328,7.87,3.72,2.11,1.49,19.8,9.4,10.4,- - -,1.42,0.29,66.7,4.95,4.31
1,Total,vs R,98.1,- - -,423.0,99.0,18.0,0.0,40.0,36.0,10.0,37.0,4.0,9.0,74.0,0.263,0.345,0.395,0.326,6.77,3.39,2.0,0.92,17.5,8.8,8.7,- - -,1.38,0.304,80.2,4.31,4.46
