,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,22.1,6.04,95.0,21.0,4.0,1.0,16.0,15.0,3.0,10.0,2.0,1.0,21.0,0.25,0.352,0.462,0.344,8.46,4.03,2.1,1.21,22.1,10.5,11.6,0.25,1.39,0.3,57.6,4.42,4.38
1,Total,Away,26.1,3.42,116.0,24.0,5.0,1.0,10.0,10.0,2.0,13.0,1.0,2.0,31.0,0.238,0.339,0.374,0.315,10.59,4.44,2.38,0.68,26.7,11.2,15.5,0.238,1.41,0.324,80.1,3.41,4.14
