,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,246.0,- - -,1007.0,231.0,41.0,7.0,92.0,88.0,23.0,69.0,4.0,10.0,183.0,0.249,0.313,0.393,0.309,6.7,2.52,2.65,0.84,18.2,6.9,11.3,- - -,1.22,0.288,78.5,3.79,4.15
1,Total,vs R,318.2,- - -,1439.0,357.0,81.0,5.0,167.0,152.0,31.0,154.0,44.0,6.0,138.0,0.279,0.363,0.435,0.34,3.9,4.35,0.9,0.88,9.6,10.7,-1.1,- - -,1.6,0.294,73.9,5.0,5.18
