,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,18.0,6.5,97.0,26.0,3.0,0.0,17.0,13.0,1.0,16.0,0.0,5.0,3.0,0.342,0.5,0.451,0.427,1.5,8.0,0.19,0.5,3.1,16.5,-13.4,0.342,2.33,0.347,65.8,6.94,7.35
1,Total,Away,12.2,7.11,65.0,14.0,2.0,0.0,13.0,10.0,2.0,10.0,0.0,3.0,6.0,0.269,0.415,0.423,0.38,4.26,7.11,0.6,1.42,9.2,15.4,-6.1,0.269,1.89,0.273,57.9,7.23,6.04
