,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,6.2,- - -,25.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.091,0.2,0.136,0.17,4.05,4.05,1.0,0.0,12.0,12.0,0.0,- - -,0.75,0.105,80.0,3.48,5.74
1,Total,vs R,8.0,- - -,40.0,13.0,2.0,0.0,10.0,9.0,3.0,2.0,0.0,0.0,8.0,0.342,0.375,0.632,0.433,9.0,2.25,4.0,3.38,20.0,5.0,15.0,- - -,1.88,0.37,46.3,6.65,3.82
