,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,16.2,3.24,68.0,13.0,2.0,0.0,6.0,6.0,3.0,6.0,2.0,0.0,14.0,0.21,0.284,0.393,0.283,7.56,3.24,2.33,1.62,20.6,8.8,11.8,0.21,1.14,0.222,87.8,4.8,4.05
1,Total,Away,23.2,6.85,113.0,28.0,12.0,1.0,18.0,18.0,1.0,17.0,1.0,3.0,10.0,0.301,0.429,0.5,0.401,3.8,6.46,0.59,0.38,8.9,15.0,-6.2,0.301,1.9,0.329,64.4,5.33,6.55
