,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,191.2,- - -,767.0,153.0,26.0,3.0,66.0,63.0,15.0,54.0,2.0,4.0,195.0,0.216,0.279,0.332,0.272,9.16,2.54,3.61,0.7,25.4,7.0,18.4,- - -,1.08,0.277,76.3,2.94,3.14
1,Total,vs R,236.1,- - -,1005.0,208.0,46.0,3.0,96.0,93.0,21.0,105.0,22.0,2.0,218.0,0.232,0.316,0.365,0.295,8.3,4.0,2.08,0.8,21.7,10.5,11.2,- - -,1.32,0.284,76.7,3.73,4.2
