,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,53.1,5.4,236.0,63.0,12.0,1.0,35.0,32.0,5.0,20.0,1.0,4.0,39.0,0.297,0.37,0.442,0.356,6.58,3.38,1.95,0.84,16.5,8.5,8.1,0.297,1.56,0.345,65.0,4.16,4.11
1,Total,Away,58.2,3.68,254.0,53.0,11.0,0.0,24.0,24.0,7.0,25.0,0.0,4.0,60.0,0.236,0.323,0.378,0.314,9.2,3.84,2.4,1.07,23.6,9.8,13.8,0.236,1.33,0.291,80.3,4.04,3.52
