,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,3.1,8.1,19.0,6.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,0.4,0.526,0.8,0.54,2.7,8.1,0.33,5.4,5.3,15.8,-10.5,0.4,2.7,0.333,97.2,13.96,7.22
1,Total,Away,4.2,5.79,22.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,1.0,0.177,0.364,0.375,0.325,1.93,7.71,0.25,0.0,4.6,18.2,-13.6,0.177,1.5,0.188,62.5,5.94,7.47
