,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,131.2,- - -,591.0,160.0,25.0,5.0,89.0,83.0,20.0,48.0,10.0,6.0,77.0,0.298,0.363,0.482,0.36,5.26,3.28,1.6,1.37,13.0,8.1,4.9,- - -,1.58,0.318,67.2,5.06,4.66
1,Total,vs R,163.2,- - -,728.0,182.0,36.0,3.0,95.0,89.0,23.0,58.0,5.0,17.0,107.0,0.279,0.357,0.459,0.353,5.88,3.19,1.84,1.26,14.7,8.0,6.7,- - -,1.47,0.304,72.1,4.92,4.62
