,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,168.1,6.2,762.0,185.0,34.0,5.0,119.0,116.0,27.0,75.0,3.0,7.0,142.0,0.272,0.351,0.461,0.354,7.59,4.01,1.89,1.44,18.6,9.8,8.8,0.272,1.54,0.309,64.6,4.92,4.42
1,Total,Away,202.2,4.57,868.0,213.0,36.0,5.0,104.0,103.0,26.0,54.0,5.0,6.0,130.0,0.264,0.316,0.422,0.321,5.77,2.4,2.41,1.15,15.0,6.2,8.8,0.264,1.32,0.287,71.4,4.33,4.33
