,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,5.1,- - -,29.0,11.0,1.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,3.0,0.407,0.448,0.692,0.477,5.06,3.38,1.5,3.38,10.3,6.9,3.4,- - -,2.44,0.409,58.8,7.97,4.75
1,Total,vs R,10.2,- - -,59.0,13.0,2.0,0.0,9.0,8.0,0.0,10.0,0.0,3.0,10.0,0.283,0.456,0.341,0.374,8.44,8.44,1.0,0.0,17.0,17.0,0.0,- - -,2.16,0.361,65.4,4.88,6.67
