,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,11.0,- - -,60.0,18.0,2.0,0.0,14.0,14.0,3.0,7.0,0.0,2.0,7.0,0.353,0.45,0.58,0.443,5.73,5.73,1.0,2.45,11.7,11.7,0.0,- - -,2.27,0.366,57.0,7.71,6.08
1,Total,vs R,31.2,- - -,161.0,43.0,6.0,2.0,38.0,37.0,10.0,25.0,0.0,0.0,14.0,0.316,0.425,0.619,0.442,3.98,7.11,0.56,2.84,8.7,15.5,-6.8,- - -,2.15,0.295,55.6,8.58,6.7
