,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,3.0,- - -,19.0,6.0,1.0,0.0,6.0,6.0,1.0,5.0,0.0,0.0,3.0,0.429,0.579,0.714,0.538,9.0,15.0,0.6,3.0,15.8,26.3,-10.5,- - -,3.67,0.5,52.1,10.48,8.3
1,Total,vs R,4.1,- - -,17.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.188,0.235,0.4,0.267,4.15,0.0,2.0,2.08,11.8,0.0,11.8,- - -,0.69,0.154,76.9,5.91,5.18
