,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,225.1,- - -,891.0,158.0,22.0,7.0,103.0,94.0,11.0,73.0,2.0,10.0,263.0,0.196,0.274,0.287,0.254,10.5,2.92,3.6,0.44,29.5,8.2,21.3,- - -,1.03,0.275,61.2,2.5,2.88
1,Total,vs R,996.1,- - -,4434.0,1093.0,216.0,26.0,509.0,472.0,103.0,427.0,22.0,51.0,633.0,0.276,0.359,0.431,0.346,5.72,3.86,1.48,0.93,14.3,9.6,4.7,- - -,1.53,0.308,74.4,4.61,4.71
