,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,148.0,- - -,616.0,105.0,17.0,6.0,66.0,63.0,20.0,68.0,0.0,5.0,175.0,0.193,0.29,0.362,0.29,10.64,4.14,2.57,1.22,28.4,11.0,17.4,- - -,1.17,0.244,74.7,3.97,3.95
1,Total,vs R,245.0,- - -,1063.0,199.0,48.0,2.0,118.0,112.0,24.0,124.0,13.0,11.0,295.0,0.214,0.317,0.355,0.297,10.84,4.56,2.38,0.88,27.8,11.7,16.1,- - -,1.32,0.287,71.9,3.62,4.23
