,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,30.0,3.6,125.0,26.0,7.0,2.0,14.0,12.0,3.0,10.0,2.0,0.0,29.0,0.226,0.288,0.407,0.294,8.7,3.0,2.9,0.9,23.2,8.0,15.2,0.226,1.2,0.277,69.2,3.47,3.54
1,Total,Away,22.2,9.93,111.0,35.0,7.0,1.0,25.0,25.0,8.0,9.0,1.0,1.0,10.0,0.347,0.409,0.694,0.459,3.97,3.57,1.11,3.18,9.0,8.1,0.9,0.347,1.94,0.325,59.2,8.16,5.78
