,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,107.1,- - -,507.0,96.0,17.0,3.0,69.0,66.0,14.0,92.0,9.0,5.0,96.0,0.234,0.381,0.4,0.346,8.05,7.71,1.04,1.17,18.9,18.2,0.8,- - -,1.75,0.273,71.5,5.72,5.69
1,Total,vs R,152.1,- - -,679.0,139.0,26.0,2.0,73.0,69.0,13.0,95.0,4.0,7.0,156.0,0.241,0.361,0.371,0.33,9.22,5.61,1.64,0.77,23.0,14.0,9.0,- - -,1.54,0.309,75.4,4.18,4.66
