,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,3.1,8.1,17.0,5.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,4.0,0.357,0.471,0.643,0.466,10.8,8.1,1.33,2.7,23.5,17.7,5.9,0.357,2.4,0.444,75.8,7.36,6.13
1,Total,Away,2.2,13.5,15.0,6.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,0.429,0.467,0.714,0.494,6.75,3.38,2.0,3.38,13.3,6.7,6.7,0.429,2.63,0.455,53.6,7.66,6.12
