,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,16.1,- - -,84.0,22.0,5.0,1.0,14.0,14.0,5.0,11.0,3.0,1.0,15.0,0.306,0.405,0.611,0.418,8.27,6.06,1.36,2.76,17.9,13.1,4.8,- - -,2.02,0.327,74.1,7.41,5.72
1,Total,vs R,24.0,- - -,119.0,31.0,7.0,0.0,18.0,17.0,4.0,18.0,0.0,2.0,23.0,0.313,0.436,0.521,0.416,8.63,6.75,1.28,1.5,19.3,15.1,4.2,- - -,2.04,0.375,72.7,5.83,5.21
