,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,385.2,4.69,1713.0,360.0,85.0,10.0,214.0,201.0,47.0,194.0,7.0,18.0,393.0,0.24,0.337,0.411,0.331,9.17,4.53,2.03,1.1,22.9,11.3,11.6,0.24,1.44,0.295,70.7,4.3,4.13
1,Total,Away,400.2,4.72,1773.0,354.0,83.0,8.0,224.0,210.0,44.0,243.0,8.0,26.0,403.0,0.235,0.354,0.396,0.335,9.05,5.46,1.66,0.99,22.7,13.7,9.0,0.235,1.49,0.293,71.1,4.53,4.61
