,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,45.1,- - -,198.0,51.0,7.0,1.0,19.0,18.0,5.0,10.0,0.0,5.0,20.0,0.279,0.338,0.419,0.333,3.97,1.99,2.0,0.99,10.1,5.1,5.1,- - -,1.35,0.291,79.7,4.59,4.4
1,Total,vs R,68.2,- - -,275.0,60.0,7.0,0.0,33.0,32.0,7.0,12.0,1.0,4.0,36.0,0.232,0.281,0.349,0.277,4.72,1.57,3.0,0.92,13.1,4.4,8.7,- - -,1.05,0.245,65.0,4.02,4.38
