,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.0,- - -,18.0,4.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,5.0,0.25,0.333,0.25,0.277,11.25,4.5,2.5,0.0,27.8,11.1,16.7,- - -,1.5,0.364,16.7,1.96,4.04
1,Total,vs R,6.0,- - -,36.0,11.0,2.0,0.0,8.0,8.0,2.0,5.0,0.0,1.0,6.0,0.367,0.472,0.655,0.474,9.0,7.5,1.2,3.0,16.7,13.9,2.8,- - -,2.67,0.409,63.4,8.3,6.04
