,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,14.0,2.57,56.0,10.0,3.0,0.0,7.0,4.0,2.0,3.0,0.0,0.0,7.0,0.189,0.232,0.358,0.256,4.5,1.93,2.33,1.29,12.5,5.4,7.1,0.189,0.93,0.182,58.8,4.54,4.4
1,Total,Away,9.1,11.57,51.0,15.0,5.0,2.0,14.0,12.0,4.0,6.0,0.0,2.0,9.0,0.349,0.46,0.857,0.533,8.68,5.79,1.5,3.86,17.7,11.8,5.9,0.349,2.25,0.367,51.7,9.25,5.32
