,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,36.0,- - -,141.0,20.0,0.0,0.0,14.0,13.0,2.0,14.0,1.0,1.0,34.0,0.159,0.248,0.208,0.212,8.5,3.5,2.43,0.5,24.1,9.9,14.2,- - -,0.94,0.2,65.2,3.19,3.85
1,Total,vs R,57.2,- - -,241.0,39.0,4.0,0.0,20.0,19.0,9.0,34.0,0.0,2.0,65.0,0.19,0.314,0.347,0.299,10.14,5.31,1.91,1.4,27.0,14.1,12.9,- - -,1.27,0.229,88.1,4.75,4.2
