,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,56.2,4.29,238.0,54.0,14.0,2.0,28.0,27.0,8.0,15.0,4.0,2.0,43.0,0.244,0.302,0.444,0.317,6.83,2.38,2.87,1.27,18.1,6.3,11.8,0.244,1.22,0.271,71.9,4.27,4.32
1,Total,Away,43.1,4.78,189.0,42.0,8.0,2.0,26.0,23.0,8.0,17.0,3.0,1.0,28.0,0.246,0.319,0.462,0.334,5.82,3.53,1.65,1.66,14.8,9.0,5.8,0.246,1.36,0.252,69.7,5.41,5.18
