,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,42.0,7.07,203.0,61.0,11.0,0.0,37.0,33.0,3.0,14.0,0.0,4.0,26.0,0.33,0.393,0.445,0.372,5.57,3.0,1.86,0.64,12.8,6.9,5.9,0.33,1.79,0.372,56.2,4.11,4.69
1,Total,Away,63.1,4.97,278.0,70.0,12.0,2.0,37.0,35.0,12.0,20.0,0.0,5.0,37.0,0.277,0.342,0.486,0.357,5.26,2.84,1.85,1.71,13.3,7.2,6.1,0.277,1.42,0.284,74.2,5.61,4.82
