,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,67.1,- - -,297.0,73.0,18.0,1.0,39.0,33.0,7.0,22.0,0.0,5.0,46.0,0.27,0.338,0.427,0.334,6.15,2.94,2.09,0.94,15.5,7.4,8.1,- - -,1.41,0.304,67.6,4.26,4.63
1,Total,vs R,219.0,- - -,987.0,267.0,52.0,3.0,141.0,121.0,28.0,77.0,10.0,11.0,114.0,0.297,0.365,0.466,0.358,4.68,3.16,1.48,1.15,11.6,7.8,3.8,- - -,1.57,0.316,67.8,4.89,5.03
