,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,524.2,2.88,2120.0,462.0,100.0,6.0,172.0,168.0,34.0,119.0,17.0,9.0,478.0,0.232,0.281,0.345,0.273,8.2,2.04,4.02,0.58,22.6,5.6,16.9,0.232,1.11,0.289,77.1,2.86,3.27
1,Total,Away,475.0,3.71,1966.0,467.0,99.0,9.0,209.0,196.0,52.0,107.0,10.0,8.0,451.0,0.252,0.298,0.405,0.304,8.55,2.03,4.22,0.99,22.9,5.4,17.5,0.252,1.21,0.308,73.3,3.35,3.3
