,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,6.2,- - -,33.0,9.0,2.0,0.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,0.321,0.424,0.63,0.44,2.7,5.4,0.5,2.7,6.1,12.1,-6.1,- - -,1.95,0.292,71.4,8.68,6.27
1,Total,vs R,11.0,- - -,48.0,14.0,5.0,0.0,10.0,9.0,0.0,2.0,0.0,0.0,6.0,0.304,0.348,0.442,0.344,4.91,1.64,3.0,0.0,12.5,4.2,8.3,- - -,1.45,0.35,37.5,2.59,4.38
