,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,31.1,3.16,131.0,33.0,3.0,2.0,11.0,11.0,3.0,7.0,0.0,1.0,27.0,0.268,0.315,0.408,0.31,7.76,2.01,3.86,0.86,20.6,5.3,15.3,0.268,1.28,0.323,81.5,3.44,4.67
1,Total,Away,21.2,7.48,104.0,32.0,4.0,1.0,19.0,18.0,2.0,8.0,0.0,1.0,16.0,0.337,0.394,0.473,0.372,6.65,3.32,2.0,0.83,15.4,7.7,7.7,0.337,1.85,0.39,57.6,4.12,4.85
