,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,374.0,- - -,1516.0,287.0,63.0,2.0,116.0,105.0,31.0,116.0,15.0,7.0,417.0,0.206,0.272,0.324,0.263,10.03,2.79,3.59,0.75,27.5,7.7,19.9,- - -,1.08,0.271,80.2,2.94,3.28
1,Total,vs R,351.2,- - -,1422.0,285.0,48.0,2.0,110.0,92.0,26.0,69.0,3.0,27.0,391.0,0.215,0.27,0.317,0.262,10.01,1.77,5.67,0.67,27.5,4.9,22.7,- - -,1.01,0.285,78.6,2.66,3.26
