,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,138.0,- - -,643.0,166.0,41.0,7.0,90.0,85.0,13.0,76.0,6.0,4.0,74.0,0.295,0.387,0.471,0.372,4.83,4.96,0.97,0.85,11.5,11.8,-0.3,- - -,1.75,0.321,68.5,4.92,5.05
1,Total,vs R,219.0,- - -,922.0,204.0,33.0,2.0,110.0,100.0,21.0,79.0,4.0,16.0,179.0,0.247,0.329,0.377,0.313,7.36,3.25,2.27,0.86,19.4,8.6,10.8,- - -,1.29,0.292,70.1,3.94,3.78
