,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,404.0,- - -,1800.0,503.0,95.0,13.0,218.0,202.0,55.0,134.0,8.0,5.0,176.0,0.303,0.358,0.48,0.364,3.92,2.99,1.31,1.23,9.8,7.4,2.3,- - -,1.58,0.313,75.0,5.02,4.84
1,Total,vs R,414.2,- - -,1777.0,500.0,85.0,9.0,272.0,239.0,62.0,68.0,3.0,14.0,212.0,0.295,0.33,0.473,0.347,4.6,1.48,3.12,1.35,11.9,3.8,8.1,- - -,1.37,0.308,62.6,4.61,4.18
