,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,46.1,- - -,192.0,30.0,7.0,0.0,11.0,10.0,5.0,25.0,4.0,0.0,40.0,0.18,0.289,0.321,0.267,7.77,4.86,1.6,0.97,20.8,13.0,7.8,- - -,1.19,0.205,91.7,4.28,4.36
1,Total,vs R,69.0,- - -,290.0,73.0,12.0,2.0,40.0,39.0,11.0,19.0,0.0,3.0,54.0,0.272,0.331,0.467,0.344,7.04,2.48,2.84,1.43,18.6,6.6,12.1,- - -,1.33,0.305,69.1,4.45,3.83
