,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,103.2,5.04,468.0,119.0,16.0,1.0,66.0,58.0,19.0,43.0,5.0,8.0,82.0,0.285,0.365,0.471,0.362,7.12,3.73,1.91,1.65,17.5,9.2,8.3,0.285,1.56,0.317,72.5,5.37,4.58
1,Total,Away,79.1,3.18,329.0,65.0,12.0,0.0,29.0,28.0,5.0,29.0,6.0,7.0,66.0,0.222,0.308,0.317,0.276,7.49,3.29,2.28,0.57,20.1,8.8,11.2,0.222,1.18,0.27,76.6,3.61,4.15
