,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,42.0,17.0,31.0,5.3,209.0,42.0,1.0,0.0,1.0,18.0,7.0,479.0,2139.0,518.0,306.0,282.0,70.0,232.0,14.0,21.0,21.0,2.0,308.0,43.0,1198.225,5.79,4.36,1.33,1.32,14.4,10.9,3.6,0.275,1.57,0.297,69.1,113.0,115.0,5.3
1,2006-05-12,PHI,@CIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0, ,3.4250000000000003,0.0,81.0,0.0,0.0,0.0,60.0,-60.0,0.0,9.0,0.0,33.3,0.0,652.0,30.15
2,2006-04-20,PHI,WSN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,100.0,0.0,67.0,3.15
3,2006-04-14,PHI,@COL,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0, ,-6.949999999999999,0.0,9.0,0.0,0.0,0.0,14.3,-14.3,0.4,3.0,0.4,0.0,782.0,197.0,9.15
4,2006-04-03,PHI,STL,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0, ,-4.1499999999999995,0.0,13.5,0.0,13.5,0.0,20.0,-20.0,0.5,4.5,0.333,62.5,586.0,587.0,27.15
5,2005-09-29,MIL,CIN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,7.225,27.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-70.0,-2.98
6,2005-08-09,MIL,STL,0.0,0.0,0.0,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,2.4749999999999996,6.75,0.0,1.0,0.0,20.0,0.0,20.0,0.2,0.75,0.25,0.0,158.0,35.0,1.52
7,2005-08-04,MIL,@NYM,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0, ,7.65,18.0,9.0,2.0,0.0,33.3,16.7,16.7,0.4,3.0,0.667,66.7,211.0,46.0,2.02
8,2005-07-29,MIL,SFG,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,0.2250000000000001,27.0,0.0,1.0,0.0,33.3,0.0,33.3,0.667,6.0,1.0,50.0,633.0,-70.0,-2.98
9,2005-07-24,MIL,@CIN,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, ,-2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,211.0,373.0,16.02
