,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,72.2,- - -,342.0,114.0,26.0,9.0,59.0,55.0,11.0,19.0,2.0,5.0,23.0,0.359,0.406,0.608,0.431,2.85,2.35,1.21,1.36,6.7,5.6,1.2,- - -,1.83,0.363,64.4,5.4,5.19
1,Total,vs R,71.1,- - -,311.0,74.0,17.0,1.0,44.0,40.0,5.0,26.0,0.0,6.0,24.0,0.265,0.342,0.391,0.326,3.03,3.28,0.92,0.63,7.7,8.4,-0.6,- - -,1.4,0.276,62.6,4.66,5.12
