,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,7.2,- - -,34.0,8.0,1.0,1.0,9.0,9.0,1.0,3.0,0.0,0.0,4.0,0.258,0.344,0.519,0.361,4.7,3.52,1.33,1.17,11.8,8.8,2.9,- - -,1.43,0.269,20.8,4.92,4.72
1,Total,vs R,10.2,- - -,46.0,13.0,3.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0,8.0,0.296,0.341,0.561,0.381,6.75,1.69,4.0,0.84,17.4,4.4,13.0,- - -,1.41,0.343,66.2,3.35,4.16
