,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,46.0,- - -,189.0,34.0,7.0,1.0,19.0,19.0,3.0,17.0,0.0,4.0,48.0,0.202,0.291,0.31,0.275,9.39,3.33,2.82,0.59,25.4,9.0,16.4,- - -,1.11,0.265,70.9,3.22,3.8
1,Total,vs R,44.2,- - -,196.0,48.0,15.0,1.0,31.0,29.0,4.0,22.0,6.0,2.0,36.0,0.279,0.371,0.458,0.353,7.25,4.43,1.64,0.81,18.4,11.2,7.1,- - -,1.57,0.333,61.8,4.25,4.42
