,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,337.1,3.76,1438.0,277.0,47.0,7.0,157.0,141.0,34.0,148.0,18.0,18.0,363.0,0.218,0.31,0.352,0.292,9.68,3.95,2.45,0.91,25.2,10.3,15.0,0.218,1.26,0.278,72.3,3.73,3.91
1,Total,Away,293.0,2.7,1208.0,213.0,40.0,4.0,98.0,88.0,33.0,116.0,13.0,8.0,329.0,0.197,0.279,0.334,0.271,10.11,3.56,2.84,1.01,27.2,9.6,17.6,0.197,1.12,0.249,82.2,3.58,3.58
