,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,48.0,4.31,201.0,52.0,8.0,2.0,24.0,23.0,7.0,16.0,5.0,1.0,16.0,0.283,0.348,0.478,0.349,3.0,3.0,1.0,1.31,8.0,8.0,0.0,0.283,1.42,0.28,76.0,5.41,5.33
1,Total,Away,71.1,6.56,330.0,91.0,18.0,2.0,53.0,52.0,13.0,26.0,1.0,3.0,39.0,0.302,0.372,0.524,0.385,4.92,3.28,1.5,1.64,11.8,7.9,3.9,0.302,1.64,0.313,65.8,5.63,5.22
