,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,38.1,- - -,186.0,45.0,10.0,0.0,31.0,31.0,7.0,29.0,8.0,1.0,25.0,0.289,0.405,0.497,0.38,5.87,6.81,0.86,1.64,13.4,15.6,-2.2,- - -,1.93,0.307,67.5,6.61,6.03
1,Total,vs R,55.2,- - -,249.0,63.0,12.0,1.0,33.0,33.0,6.0,22.0,4.0,2.0,60.0,0.28,0.354,0.434,0.34,9.7,3.56,2.73,0.97,24.1,8.8,15.3,- - -,1.53,0.359,68.7,3.74,3.84
