,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,202.1,- - -,911.0,211.0,50.0,4.0,110.0,99.0,21.0,98.0,9.0,7.0,172.0,0.262,0.348,0.418,0.334,7.65,4.36,1.76,0.93,18.9,10.8,8.1,- - -,1.53,0.31,71.9,4.25,4.6
1,Total,vs R,239.2,- - -,1094.0,284.0,68.0,9.0,187.0,174.0,40.0,101.0,9.0,21.0,164.0,0.292,0.377,0.515,0.383,6.16,3.79,1.62,1.5,15.0,9.2,5.8,- - -,1.61,0.318,62.6,5.38,4.84
