,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,87.0,- - -,372.0,78.0,14.0,1.0,34.0,29.0,3.0,39.0,7.0,2.0,52.0,0.236,0.326,0.318,0.287,5.38,4.03,1.33,0.31,14.0,10.5,3.5,- - -,1.34,0.272,74.0,3.76,3.96
1,Total,vs R,109.0,- - -,472.0,87.0,16.0,3.0,56.0,50.0,12.0,62.0,2.0,6.0,108.0,0.215,0.331,0.365,0.314,8.92,5.12,1.74,0.99,22.9,13.1,9.7,- - -,1.37,0.264,71.6,4.41,4.27
