,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,28.2,4.08,132.0,34.0,7.0,0.0,13.0,13.0,4.0,16.0,1.0,1.0,23.0,0.296,0.386,0.465,0.374,7.22,5.02,1.44,1.26,17.4,12.1,5.3,0.296,1.74,0.341,83.7,5.04,4.57
1,Total,Away,33.1,5.67,141.0,43.0,9.0,1.0,21.0,21.0,6.0,3.0,1.0,2.0,16.0,0.316,0.343,0.541,0.377,4.32,0.81,5.33,1.62,11.4,2.1,9.2,0.316,1.38,0.325,68.2,4.9,3.96
