,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,16.1,6.06,79.0,21.0,7.0,0.0,11.0,11.0,1.0,10.0,0.0,2.0,9.0,0.313,0.423,0.477,0.394,4.96,5.51,0.9,0.55,11.4,12.7,-1.3,0.313,1.9,0.351,69.6,5.03,4.85
1,Total,Away,22.2,5.56,107.0,30.0,4.0,0.0,15.0,14.0,2.0,8.0,1.0,3.0,11.0,0.313,0.39,0.43,0.362,4.37,3.18,1.38,0.79,10.3,7.5,2.8,0.313,1.68,0.337,68.1,4.76,4.57
